lat,lon,lat_idx,lon_idx,E_C0_freq,E_C1_freq,E_C2_freq,E_transition,E_dominant
47.5,86.25,30,65,30.0,0.0,14.0,21.0,0.0
47.5,86.5,30,66,33.0,0.0,11.0,17.0,0.0
47.5,86.75,30,67,31.0,0.0,13.0,19.0,0.0
47.5,87.0,30,68,33.0,0.0,11.0,13.0,0.0
47.5,87.25,30,69,36.0,0.0,8.0,14.0,0.0
47.5,87.5,30,70,35.0,0.0,9.0,16.0,0.0
47.5,87.75,30,71,32.0,0.0,12.0,20.0,0.0
47.5,88.0,30,72,34.0,0.0,10.0,18.0,0.0
47.5,88.25,30,73,31.0,0.0,13.0,21.0,0.0
47.5,88.5,30,74,30.0,0.0,14.0,21.0,0.0
47.5,88.75,30,75,32.0,0.0,12.0,14.0,0.0
47.5,89.0,30,76,33.0,0.0,11.0,11.0,0.0
47.5,89.25,30,77,29.0,0.0,15.0,12.0,0.0
47.5,89.5,30,78,26.0,0.0,18.0,19.0,0.0
47.5,89.75,30,79,25.0,0.0,19.0,21.0,0.0
47.5,90.0,30,80,27.0,0.0,17.0,23.0,0.0
47.5,90.25,30,81,25.0,0.0,19.0,21.0,0.0
47.5,119.25,30,197,31.0,0.0,13.0,17.0,0.0
47.5,119.5,30,198,29.0,0.0,15.0,19.0,0.0
47.5,119.75,30,199,25.0,0.0,19.0,14.0,0.0
47.5,120.0,30,200,20.0,0.0,24.0,17.0,2.0
47.5,120.25,30,201,20.0,0.0,24.0,19.0,2.0
47.5,120.5,30,202,23.0,0.0,21.0,25.0,0.0
47.5,120.75,30,203,25.0,2.0,17.0,27.0,0.0
47.5,121.0,30,204,23.0,3.0,18.0,28.0,0.0
47.5,121.25,30,205,24.0,1.0,19.0,21.0,0.0
47.5,121.5,30,206,23.0,4.0,17.0,20.0,0.0
47.5,121.75,30,207,19.0,3.0,22.0,21.0,2.0
47.5,122.0,30,208,20.0,2.0,22.0,25.0,2.0
47.5,122.25,30,209,18.0,1.0,25.0,23.0,2.0
47.5,122.5,30,210,18.0,3.0,23.0,28.0,2.0
47.5,122.75,30,211,24.0,5.0,15.0,29.0,0.0
47.5,123.0,30,212,26.0,3.0,15.0,27.0,0.0
47.5,123.25,30,213,28.0,2.0,14.0,27.0,0.0
47.5,123.5,30,214,29.0,2.0,13.0,20.0,0.0
47.5,123.75,30,215,29.0,1.0,14.0,20.0,0.0
47.5,124.0,30,216,24.0,1.0,19.0,23.0,0.0
47.5,124.25,30,217,27.0,1.0,16.0,23.0,0.0
47.5,124.5,30,218,27.0,0.0,17.0,22.0,0.0
47.5,124.75,30,219,22.0,0.0,22.0,22.0,0.0
47.5,125.0,30,220,20.0,1.0,23.0,21.0,2.0
47.5,125.25,30,221,19.0,3.0,22.0,25.0,2.0
47.5,125.5,30,222,22.0,4.0,18.0,27.0,0.0
47.5,125.75,30,223,22.0,3.0,19.0,20.0,0.0
47.5,126.0,30,224,18.0,3.0,23.0,20.0,2.0
47.5,126.25,30,225,25.0,2.0,17.0,23.0,0.0
47.5,126.5,30,226,29.0,2.0,13.0,24.0,0.0
47.5,126.75,30,227,24.0,3.0,17.0,22.0,0.0
47.5,127.0,30,228,23.0,3.0,18.0,23.0,0.0
47.5,127.25,30,229,20.0,3.0,21.0,22.0,2.0
47.5,127.5,30,230,16.0,6.0,22.0,27.0,2.0
47.5,127.75,30,231,18.0,4.0,22.0,31.0,2.0
47.5,128.0,30,232,21.0,3.0,20.0,25.0,0.0
47.5,128.25,30,233,24.0,3.0,17.0,25.0,0.0
47.5,128.5,30,234,20.0,5.0,19.0,23.0,0.0
47.5,128.75,30,235,16.0,6.0,22.0,24.0,2.0
47.5,129.0,30,236,13.0,5.0,26.0,25.0,2.0
47.5,129.25,30,237,25.0,2.0,17.0,21.0,0.0
47.5,129.5,30,238,19.0,1.0,24.0,17.0,2.0
47.5,129.75,30,239,19.0,2.0,23.0,21.0,2.0
47.5,130.0,30,240,14.0,3.0,27.0,27.0,2.0
47.5,130.25,30,241,13.0,2.0,29.0,23.0,2.0
47.5,130.5,30,242,17.0,2.0,25.0,21.0,2.0
47.5,130.75,30,243,19.0,3.0,22.0,21.0,2.0
47.5,131.0,30,244,19.0,4.0,21.0,20.0,2.0
47.5,131.25,30,245,19.0,4.0,21.0,29.0,2.0
47.5,131.5,30,246,22.0,4.0,18.0,28.0,0.0
47.5,131.75,30,247,17.0,5.0,22.0,28.0,2.0
47.5,132.0,30,248,19.0,4.0,21.0,27.0,2.0
47.5,132.25,30,249,20.0,4.0,20.0,25.0,0.0
47.5,132.5,30,250,21.0,5.0,18.0,26.0,0.0
47.5,132.75,30,251,19.0,6.0,19.0,30.0,0.0
47.5,133.0,30,252,16.0,5.0,23.0,28.0,2.0
47.5,133.25,30,253,16.0,5.0,23.0,27.0,2.0
47.5,133.5,30,254,17.0,3.0,24.0,27.0,2.0
47.5,133.75,30,255,19.0,2.0,23.0,24.0,2.0
47.5,134.0,30,256,16.0,4.0,24.0,15.0,2.0
47.5,134.25,30,257,16.0,4.0,24.0,22.0,2.0
47.5,134.5,30,258,18.0,4.0,22.0,27.0,2.0
47.25,85.75,31,63,32.0,0.0,12.0,18.0,0.0
47.25,86.0,31,64,27.0,0.0,17.0,24.0,0.0
47.25,86.25,31,65,34.0,0.0,10.0,13.0,0.0
47.25,86.5,31,66,36.0,0.0,8.0,13.0,0.0
47.25,86.75,31,67,41.0,0.0,3.0,6.0,0.0
47.25,87.0,31,68,40.0,0.0,4.0,6.0,0.0
47.25,87.25,31,69,37.0,0.0,7.0,12.0,0.0
47.25,87.5,31,70,39.0,0.0,5.0,8.0,0.0
47.25,87.75,31,71,36.0,0.0,8.0,14.0,0.0
47.25,88.0,31,72,33.0,0.0,11.0,14.0,0.0
47.25,88.25,31,73,36.0,0.0,8.0,12.0,0.0
47.25,88.5,31,74,38.0,0.0,6.0,10.0,0.0
47.25,88.75,31,75,36.0,0.0,8.0,11.0,0.0
47.25,89.0,31,76,36.0,0.0,8.0,14.0,0.0
47.25,89.25,31,77,33.0,0.0,11.0,17.0,0.0
47.25,89.5,31,78,32.0,0.0,12.0,21.0,0.0
47.25,89.75,31,79,31.0,0.0,13.0,19.0,0.0
47.25,90.0,31,80,25.0,0.0,19.0,21.0,0.0
47.25,90.25,31,81,28.0,0.0,16.0,17.0,0.0
47.25,90.5,31,82,26.0,0.0,18.0,20.0,0.0
47.25,119.75,31,199,24.0,1.0,19.0,23.0,0.0
47.25,120.0,31,200,24.0,1.0,19.0,24.0,0.0
47.25,120.25,31,201,25.0,1.0,18.0,19.0,0.0
47.25,120.5,31,202,24.0,2.0,18.0,27.0,0.0
47.25,120.75,31,203,22.0,3.0,19.0,27.0,0.0
47.25,121.0,31,204,24.0,2.0,18.0,24.0,0.0
47.25,121.25,31,205,24.0,1.0,19.0,26.0,0.0
47.25,121.5,31,206,23.0,2.0,19.0,27.0,0.0
47.25,121.75,31,207,24.0,1.0,19.0,22.0,0.0
47.25,122.0,31,208,17.0,3.0,24.0,23.0,2.0
47.25,122.25,31,209,16.0,3.0,25.0,25.0,2.0
